economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,has_account
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,185206417,0.270290886774211,1,25.0,2,3,1.0,,1,1,1.0,1.0,1.0,2,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2,,,1,1,2,,,,1,1,1.0,1.0,2,2,2,1.0,1,2.0,2.0,2.0,,,,2.0,,,,1,2.0,1.0,1.0,,,1,2.0,1.0,2.0,,,1.0,2,2,,,,,2.0,,,,,,1,2,2,1,2.0,1.0,,1,1,1,4,4,4.0,1,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,132875327,1.00234809255587,2,31.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1,2.0,,1,1,1,2.0,2.0,,2,1,1.0,2.0,1,1,2,,2,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,2.0,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,1,2,2,3,2.0,1.0,,1,1,1,4,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,156652039,0.501174046277935,2,33.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2.0,1.0,,1,1,,2.0,2,2,2,,3,3.0,3.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,1.0,,,2.0,1,2,1.0,2.0,,,2.0,,,,,,3,3,3,3,,3.0,,1,1,1,1,4,4.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,191590545,0.4213798791706,1,19.0,2,5,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,1,1.0,,2,1,1,2.0,1.0,,2,2,,2.0,2,2,2,,2,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,3,3,2.0,1.0,,0,0,4,4,4,4.0,4,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,186733354,0.327678699301846,1,48.0,2,3,1.0,,1,1,1.0,2.0,1.0,1,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2,1.0,,1,1,1,3.0,1.0,,2,2,2.0,2.0,2,2,1,,2,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1.0,1.0,1.0,,,1,2.0,1.0,1.0,,,1.0,1,2,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,2,2,3,2.0,1.0,,1,1,1,2,4,2.0,1,2.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,181684775,0.23359722914999,1,25.0,2,4,1.0,,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,3,2.0,1.0,,1,0,1,2,4,4.0,2,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,157976824,0.171988921881717,1,37.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,1,,1.0,1,2,1,1.0,1,1.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,2,2,4,4.0,2,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,145391674,0.668232061703914,2,34.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,2.0,,2.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,1.0,,1,1,2,,,,1,1,2.0,2.0,1,2,2,,3,3.0,3.0,2.0,,,,2.0,,,,1,1.0,1.0,1.0,,,1,1.0,1.0,2.0,,,2.0,1,2,2.0,2.0,1.0,,2.0,,,,,,3,2,3,3,,2.0,,1,1,1,2,4,4.0,1,5.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,166026311,3.59034181995605,1,15.0,1,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,171992943,0.885299532564765,1,15.0,1,5,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,1,,2,2.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,1,2.0,2.0,,,2.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,2,2,1.0,1.0,,1,1,4,4,4,4.0,3,3.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,114504154,0.168433105960408,1,44.0,2,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,6,2.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,3,2.0,2.0,,1,1,4,4,4,4.0,2,3.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,175796958,0.168433105960408,1,20.0,2,3,1.0,,1,1,1.0,,,2,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,1.0,1.0,2.0,1.0,2,,,1,1,1,2.0,1.0,,1,2,1.0,2.0,1,2,1,,3,1.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,1,1.0,2.0,1.0,,,1,1.0,2.0,1.0,,,2.0,1,1,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,2,3,3,2,4.0,2.0,,1,1,1,1,1,2.0,1,3.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,122476983,0.756310090719537,1,31.0,2,3,2.0,,1,1,0.0,2.0,1.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,1,2,1,1.0,2,2.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,2,2.0,1.0,,1,1,4,4,4,4.0,2,2.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,173844773,0.834326754632447,2,43.0,3,3,1.0,,1,1,0.0,1.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,1,1.0,2.0,1.0,,,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,0,2,2,4,4.0,1,5.0,1,2,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,171225791,0.636625220958689,2,33.0,2,5,1.0,,1,1,1.0,1.0,2.0,1,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2,2.0,,1,1,1,2.0,1.0,,1,1,2.0,1.0,2,2,2,2.0,1,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,1.0,1,2,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,1,2,3,1.0,1.0,,1,1,1,2,4,2.0,2,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,150450794,0.229155590568787,2,35.0,2,3,1.0,,1,1,0.0,1.0,2.0,1,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,1,2,1,2.0,1.0,,1,2,,2.0,1,1,1,,3,1.0,2.0,2.0,,,,1.0,1.0,,,1,1.0,2.0,1.0,,,2,,,,,,,2,2,,,,,1.0,1.0,1.0,2.0,,,1,1,1,1,2.0,1.0,,1,1,4,4,4,1.0,1,1.0,1,2,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,167127531,0.24519474394708,1,25.0,3,5,2.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,1.0,,1,1,1,1.0,1.0,,1,1,1.0,2.0,2,2,2,,1,3.0,3.0,1.0,1.0,,,2.0,,,,1,1.0,1.0,1.0,,,1,1.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,1,0,1,4,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,153179151,0.206886526911638,2,38.0,2,3,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,2.0,2.0,2.0,2.0,2,,,2,2,2,,,,1,2,2.0,2.0,2,2,1,,1,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,3,3,2.0,1.0,,1,1,2,4,4,4.0,4,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,202047213,0.860270830945676,2,59.0,3,4,1.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1,1.0,,1,1,1,1.0,2.0,,1,1,2.0,2.0,2,2,2,,3,3.0,3.0,1.0,2.0,2.0,2.0,2.0,,,,1,1.0,2.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,1,1,4,4,4,4.0,1,4.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,163000821,1.00962668973404,2,35.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,1,2,2,4,4.0,2,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,165850427,0.264619661390902,1,29.0,3,5,1.0,,1,1,1.0,1.0,2.0,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2,,,2,1,1,2.0,1.0,,1,1,2.0,2.0,2,2,2,,3,2.0,1.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,1,1,1,2.0,2.0,,1,0,1,4,4,4.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,187778159,0.68375294955512,1,41.0,1,3,2.0,,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2,,,1,1,1,1.0,1.0,,2,2,1.0,2.0,1,2,1,,2,1.0,1.0,2.0,,,,1.0,1.0,,,1,1.0,1.0,1.0,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,2,1.0,1.0,,1,1,4,2,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,163413610,1.3642878205472,1,20.0,2,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,2,1.0,1.0,,0,0,4,4,4,4.0,4,5.0,2,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,204006053,2.04461334040751,2,48.0,2,2,1.0,,1,1,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,2.0,2.0,2.0,2.0,2,,,2,2,1,2.0,1.0,,2,2,2.0,2.0,2,1,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,1.0,2.0,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,1,4,1,4,4.0,4,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,183639310,1.30291260298679,2,46.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,1.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,119395407,0.646962068033545,1,37.0,2,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,1,1,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,4,2,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,169620655,0.168433105960408,1,24.0,3,4,1.0,,1,1,0.0,1.0,2.0,1,1.0,1.0,2.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,1.0,,2,2,1,1.0,1.0,,1,1,2.0,2.0,2,2,2,,3,3.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,3,2.0,1.0,,1,0,4,4,4,4.0,4,5.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,152142865,1.2326455124023,1,41.0,2,4,1.0,,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,6,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,1,2,1.0,2.0,,,2.0,,,,,,1,1,2,2,2.0,1.0,,0,0,2,1,4,4.0,2,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,120828915,0.782720082072273,2,32.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,1,2,1,2.0,1.0,,2,2,,2.0,1,2,1,,3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2,,,,,,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1,1,1,2,2.0,1.0,,0,1,2,2,4,2.0,4,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,179133089,0.433485653548451,2,33.0,3,5,1.0,,1,1,1.0,2.0,2.0,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2,,,1,1,1,3.0,2.0,,1,1,2.0,2.0,2,1,2,,1,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,1.0,,,1,2.0,1.0,1.0,,,1.0,1,2,2.0,2.0,1.0,,2.0,,,,,,2,2,3,3,2.0,2.0,,1,1,1,2,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,152171211,1.55637197888688,2,44.0,2,5,1.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1,2.0,,1,1,1,3.0,2.0,,2,2,2.0,2.0,2,2,2,,1,3.0,3.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,1,4,4,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,138676491,0.171660166331006,1,28.0,3,3,2.0,,1,1,0.0,1.0,2.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,3.0,2.0,,1,1,,2.0,2,2,1,,1,3.0,3.0,2.0,,,,1.0,1.0,,,2,,,,,,2,,,,,,,1,2,1.0,2.0,,,2.0,,,,,,2,1,3,3,2.0,2.0,,1,1,4,1,4,4.0,4,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,118224701,2.43164164131638,1,24.0,2,3,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,2.0,2.0,,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,2.0,,0,1,4,4,4,4.0,4,1.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,185128037,2.02050896972954,1,53.0,2,4,2.0,,1,1,0.0,,,2,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,1,1,,4,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,1.0,2.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,1,1,4.0,1.0,,1,1,4,4,4,4.0,1,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,136490299,0.336336728353223,1,37.0,2,5,1.0,,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1,2.0,,1,1,1,2.0,1.0,,2,2,2.0,2.0,2,1,1,,4,2.0,1.0,1.0,1.0,,,2.0,,,,2,,,,,,1,2.0,1.0,2.0,,,1.0,2,2,,,,,2.0,,,,,,1,1,2,2,3.0,1.0,,0,1,1,4,4,4.0,4,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,180483235,0.669674656011444,2,59.0,3,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,1,1,1,2.0,2.0,,0,1,2,2,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,178003768,0.663855863132997,2,20.0,2,5,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,1,4.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,125143465,0.682143910273599,1,24.0,3,5,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2.0,2,2,2,,4,1.0,1.0,2.0,,,,2.0,,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,1,1.0,1.0,,1,0,4,4,4,4.0,1,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,171446713,0.413933398874115,1,22.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2,,,1,1,1,2.0,1.0,,1,2,2.0,2.0,1,2,1,,2,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,4,4,4,4.0,4,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,142078094,3.59034181995605,2,61.0,1,1,2.0,,1,1,0.0,,,1,2.0,,2.0,1.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,1.0,1.0,,1,0,4,2,4,4.0,4,5.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,126356386,0.477468915719017,2,25.0,2,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2,1,2,2,3.0,2.0,,0,0,4,4,4,3.0,4,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,149781212,0.51477380978622,1,17.0,2,3,1.0,,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2.0,1.0,,1,2,,2.0,1,1,1,,3,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,1,2.0,1.0,,1,1,4,4,4,4.0,4,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,194948681,0.168433105960408,2,23.0,2,4,2.0,,1,1,0.0,2.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,1,2,1,,1,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,1,2.0,2.0,1.0,,2.0,,,,,,2,1,1,1,2.0,1.0,,1,1,4,4,2,4.0,2,5.0,1,1,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,169311588,1.12767265482148,1,52.0,3,5,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,1.0,2.0,1.0,1.0,2,,,1,2,2,,,,2,2,2.0,2.0,2,1,1,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,1,1,0.0,1
